PublishedDate|Language|Alert_definition|PT|Title|Content|Id|LinkURI
2023-10-28T13:52:27Z|en|flood|all|See The Tragic Reality For Our Cities If Sea Levels Continue To Rise - MSN|Lalbagh Fort, Dhaka, Bangladesh. Bangladesh is one of the most low-lying, <b>flood</b>-prone nations in the world and its seasonal <b>flooding</b> is already being&nbsp;...|tag:google.com,2013:googlealerts/feed:13763894230188028290|https://www.msn.com/en-ca/weather/topstories/see-the-tragic-reality-for-our-cities-if-sea-levels-continue-to-rise/ss-AA1iYf4k
2023-10-28T11:29:30Z|en|flood|all|Northern Ireland weather: <b>Flood</b> risk with more heavy rain due - Yahoo News Canada|There is a risk of <b>flooding</b> in parts of Northern Ireland this weekend, with the Met Office warning of heavy rain.|tag:google.com,2013:googlealerts/feed:12603691329533562841|https://ca.news.yahoo.com/northern-ireland-weather-flood-risk-111309093.html
2023-10-28T11:28:44Z|en|flood|all|Heavy rain causes travel disruption and <b>flooding</b> in south east - Yahoo News Canada|East Sussex Fire &amp; Rescue issued the advice after a deluge of rain overnight <b>flooded</b> streets in the coastal town. Posts on social media show affected&nbsp;...|tag:google.com,2013:googlealerts/feed:6445514835755364981|https://ca.news.yahoo.com/heavy-rain-causes-travel-disruption-103928859.html
2023-10-28T11:16:06Z|en|flood|all|Ontario invests $5M into emergency preparedness - Sarnia News Today|... <b>flood</b>, wildland fire or severe storm impacts our province,&quot; Mulroney said. Eligible applicants must be located in Ontario and include non&nbsp;...|tag:google.com,2013:googlealerts/feed:7196366368411443290|https://sarnianewstoday.ca/sarnia/news/2023/10/27/ontario-invests-5m-into-emergency-preparedness
2023-10-28T10:21:30Z|en|flood|all|Zombie trees live among us (and not just during Halloween) - The Georgia Straight|By Scott Gardner. When a severe storm strikes, immediate visible damage often includes downed power lines and <b>flooding</b>.|tag:google.com,2013:googlealerts/feed:1939032093373773712|https://www.straight.com/city-culture/zombie-trees-live-among-us-and-not-just-during-halloween
2023-10-28T09:46:57Z|en|flood|all|More <b>flooding</b> possible in Hampshire, Dorset and Isle of Wight - Yahoo News Canada|More <b>flood</b> warnings have been issued for parts of the south coast, following forecasts for heavy rainfall. The Environment Agency (EA) said&nbsp;...|tag:google.com,2013:googlealerts/feed:16028193517146467180|https://ca.news.yahoo.com/more-flooding-possible-hampshire-dorset-090250825.html
2023-10-28T09:34:34Z|en|flood|all|SCC rules on duty of contractual loyalty linked to good faith; remedy of disgorgement of profits|Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common concerns, diverse takes on regulating GenAI use by students, faculty. Latest.|tag:google.com,2013:googlealerts/feed:15158540062276973666|https://www.law360.ca/articles/51975/scc-rules-on-duty-of-contractual-loyalty-linked-to-good-faith-remedy-of-disgorgement-of-profits
2023-10-28T09:12:26Z|en|flood|all|<b>Flood</b> Risk Rises in Scotland as Rain Set to Batter Its Shores - BNN Bloomberg|(Bloomberg) -- Scotland is bracing for another weekend of extreme weather with an increased risk of <b>flooding</b> just days after Storm Babet hammered&nbsp;...|tag:google.com,2013:googlealerts/feed:12143819094982518326|https://www.bnnbloomberg.ca/flood-risk-rises-in-scotland-as-rain-set-to-batter-its-shores-1.1990345
2023-10-27T21:32:14Z|en|flood|all|SCC rules on duty of contractual loyalty linked to good faith; remedy of disgorgement of profits|Featured. Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common concerns, diverse takes on regulating GenAI use by students, faculty&nbsp;...|tag:google.com,2013:googlealerts/feed:6849934751676292075|https://www.law360.ca/business/articles/51975/scc-rules-on-duty-of-contractual-loyalty-linked-to-good-faith-remedy-of-disgorgement-of-profits
2023-10-29T20:50:39Z|en|flood|all|Hunters asked to put upcoming check station on their calen-deer - Sault Ste. Marie News|Alex <b>Flood</b> 40 minutes ago. Share by Email &middot; Share on Facebook ... About the Author: Alex <b>Flood</b>. Alex is a recent graduate from the College&nbsp;...|tag:google.com,2013:googlealerts/feed:1132287000821472033|https://www.sootoday.com/local-news/hunters-asked-to-put-upcoming-check-station-on-their-calen-deer-7753962
2023-10-29T19:37:18Z|en|flood|all|Climate adaptation projects sometimes exacerbate the problems they try to solve - Tolerance.ca|In another example from Bangladesh, the World Bank is pouring US$400 million into expanding old <b>flood</b> barriers along… The Conversation. Read&nbsp;...|tag:google.com,2013:googlealerts/feed:2886138696026306637|https://www.tolerance.ca/ArticleExt.aspx%3FID%3D542603%26L%3Den
2023-10-29T18:59:41Z|en|flood|all|Police advise of traffic delays, closures as thousands <b>flood</b> downtown Toronto streets for pro ...|A crowd estimated to be in the thousands has gathered in Toronto&#39;s downtown core for a pro-Palestinian demonstration in front of the U.S.&nbsp;...|tag:google.com,2013:googlealerts/feed:7057348601057489968|https://www.iheartradio.ca/ctv-news-content/police-advise-of-traffic-delays-closures-as-thousands-flood-downtown-toronto-streets-for-pro-palestinian-rally-1.20423362
2023-10-29T18:59:29Z|en|flood|all|"Delays expected as rally <b>floods</b> downtown Toronto: police | CTV News"|Police advise of traffic delays, closures as thousands <b>flood</b> downtown Toronto streets for pro-Palestinian rally. CNN&#39;s Nic Robertson says it may be&nbsp;...|tag:google.com,2013:googlealerts/feed:5967340607953195883|https://toronto.ctvnews.ca/police-advise-of-traffic-delays-closures-as-thousands-flood-downtown-toronto-streets-for-pro-palestinian-rally-1.6622170
2023-10-29T18:37:20Z|en|flood|all|<b>Flood</b> alerts in place as more heavy rain sweeps in - Yahoo News Canada|Kate Marks, <b>flood</b> duty manager at the Environment Agency, said: “Significant coastal <b>flooding</b> is expected in the South West of England today due to&nbsp;...|tag:google.com,2013:googlealerts/feed:18116491737435187914|https://ca.news.yahoo.com/flood-alerts-place-more-heavy-142341626.html
2023-10-29T17:37:05Z|en|flood|all|ADB provides 106 mn for water management, agricultural productivity in Bangladesh|... <b>flood</b> embankments, deepening channels to increase water retention, providing efficient electric pump-pipe irrigation, providing training&nbsp;...|tag:google.com,2013:googlealerts/feed:5871693256365956979|https://www.canindia.com/adb-provides-106-mn-for-water-management-agricultural-productivity-in-bangladesh-5/
2023-10-29T13:18:32Z|en|flood|all|More rain warnings issued as <b>floods</b> from Storm Babet could get worse - MSN|A number of <b>flood</b> warnings and alerts across Britain are in place, many already downtrodden by Storm Babet. &#39;More wet weather could bring disruption&nbsp;...|tag:google.com,2013:googlealerts/feed:5120658562518955894|https://www.msn.com/en-ca/weather/topstories/more-rain-warnings-issued-as-floods-from-storm-babet-could-get-worse/ar-AA1j2qHv
2023-10-29T12:52:14Z|en|flood|all|Doctors say we need the updated COVID-19 shot. So why haven&#39;t we heard more about it?|When vaccines against COVID-19 first became available in Canada, public service announcements <b>flooded</b> radio and TV broadcasts and repeatedly&nbsp;...|tag:google.com,2013:googlealerts/feed:13073625206605978450|https://www.timescolonist.com/indigenous-news/doctors-say-we-need-the-updated-covid-19-shot-so-why-havent-we-heard-more-about-it-7753229
2023-10-29T12:34:38Z|en|flood|all|"CBC Lite | To the delight of eager U.K. ecologists, London welcomes its first baby beaver in centuries"|... <b>flood</b> management, water quality and fostering biodiversity. <b>Flood</b> defence is precisely why Wilson and her team applied to set up a beaver&nbsp;...|tag:google.com,2013:googlealerts/feed:9606130226065257114|https://www.cbc.ca/lite/story/1.7009202
2023-10-29T09:06:55Z|en|flood|all|Cornwall coastal towns affected by <b>flooding</b> - Yahoo News Canada|Fire crews are dealing with ongoing <b>flooding</b> in a Cornish coastal town after the early high tide. Cornwall Fire and Rescue Service said crews were&nbsp;...|tag:google.com,2013:googlealerts/feed:12683377366241456051|https://ca.news.yahoo.com/cornwall-coastal-towns-affected-flooding-082902277.html
2023-10-29T08:32:44Z|en|flood|all|&#39;Levee&#39; by Adrianna Ault to be published by VOID - Artdaily|Photographer Adrianna Ault was raised in New Orleans where a 350 mile levee system controls and holds back <b>flood</b> waters. This project began as&nbsp;...|tag:google.com,2013:googlealerts/feed:8472621314174180031|https://artdaily.com/news/163559/-Levee--by-Adrianna-Ault-to-be-published-by-VOID
2023-10-29T22:53:37Z|fr|inondation|all|Trois mois après les <b>inondations</b> en Nouvelle-Écosse, des entreprises sont toujours fermées|<b>Inondation</b> à Bedford en juillet 2023. Photo : Gouvernement de la Nouvelle-Écosse. Radio-Canada. Publié le 29 octobre à 15 h 50 HAP. Plus de trois&nbsp;...|tag:google.com,2013:googlealerts/feed:10656529179916145508|https://ici.radio-canada.ca/nouvelle/2022325/aide-sinistres-inondations-eclair-bedford
2023-10-31T01:41:54Z|en|flood|all|"Ontario braces for cold weather on Halloween night | Globalnews.ca"|A <b>flood</b> of colder weather moved into southern Ontario and is “here to stay for a while,” according to Anthony Farnell. “The unusual warmth from&nbsp;...|tag:google.com,2013:googlealerts/feed:14481201631445772108|https://globalnews.ca/news/10059942/halloween-weather-ontario-forecast-2023/
2023-10-31T01:41:52Z|en|flood|all|Helpful Tips for a safe, fun Halloween - The Nelson Daily|Local police will be out patrolling in and around the Heritage City looking for any suspicious activity as youngsters accompanied by adults <b>flood</b> the&nbsp;...|tag:google.com,2013:googlealerts/feed:18293758778350316562|https://thenelsondaily.com/2023/10/helpful-tips-for-a-safe-fun-halloween/
2023-10-30T23:54:31Z|en|flood|all|Years of devastation for Acapulco&#39;s poor in aftermath of Hurricane Otis, which killed one Canadian|... <b>flood</b> every time it rained. But that seemed a lifetime away Friday as Sandoval and her children picked through their soggy remains. “I was so&nbsp;...|tag:google.com,2013:googlealerts/feed:3964678540165294215|https://www.theglobeandmail.com/world/article-years-of-devastation-for-acapulcos-poor-in-aftermath-of-hurricane-otis/
2023-10-30T22:10:40Z|en|flood|all|The Current Conflict in Palestine: Perspectives from Fredericton - Brunswickan|Following Hamas&#39; Operation Al-Aqsa <b>Flood</b>, the Israeli Defense Forces have responded with ongoing military operations and shelling in Gaza. As of the&nbsp;...|tag:google.com,2013:googlealerts/feed:893086186840153050|https://thebruns.ca/2023/10/30/the-current-conflict-in-palestine-perspectives-from-fredericton/
2023-10-30T21:31:15Z|en|flood|all|"Earthquake sends several rushing to KPH | News - Jamaica Star"|The Kingston Public Hospital experienced an influx of patients following today&#39;s 5.6 magnitude earthquake which rocked several sections of Jamaica&nbsp;...|tag:google.com,2013:googlealerts/feed:3593513882905121929|https://jamaica-star.com/article/news/20231030/earthquake-sends-several-rushing-kph
2023-10-30T21:15:18Z|en|flood|all|"Earthquake sends several rushing to KPH | News - Jamaica Star"|KPH <b>flooded</b> following earthquake &middot; NCB comminutions rocked by earthquake &middot; Gridlock in Kingston following major earthquake &middot; Man in Bog Walk Gorge&nbsp;...|tag:google.com,2013:googlealerts/feed:2727265724005957140|https://jamaica-star.com/article/news/20231030/kph-flooded-following-earthquake
2023-10-30T21:10:02Z|en|flood|all|"KPH <b>flooded</b> following earthquake | News - Jamaica Star"|KPH <b>flooded</b> following earthquake ... The Kingston Public Hospital experienced an influx of patients following today&#39;s 5.6 magnitude earthquake which&nbsp;...|tag:google.com,2013:googlealerts/feed:1533522885201480480|http://jamaica-star.com/article/news/20231030/kph-flooded-following-earthquake
2023-10-30T20:04:52Z|en|flood|all|Illuminate the Season lighting it up again for third year - Sault Ste. Marie News|Alex <b>Flood</b>/SooToday. Listen to this article. 00:01:15. The third annual Illuminate the Season with ARCH is just weeks away. This year&#39;s event is set&nbsp;...|tag:google.com,2013:googlealerts/feed:2050734661038096483|https://www.sootoday.com/local-entertainment/illuminate-the-season-lighting-it-up-again-for-third-year-7745359
2023-10-30T19:22:02Z|en|flood|all|"Panic and asthma attacks <b>flood</b> KPH | News - Jamaica Gleaner"|Panic and asthma attacks <b>flood</b> KPH ... A crowd at the Kingston Public Hospital on October 30. - Simone Morgan-Lindo photo. The Kingston Public Hospital&nbsp;...|tag:google.com,2013:googlealerts/feed:1637834186418967779|https://jamaica-gleaner.com/article/news/20231030/panic-and-asthma-attacks-flood-kph
2023-10-30T19:09:04Z|en|flood|all|Insurance crisis sparks <b>flood</b> of people moving out of Florida: report - MSN|"Insurance crisis sparks <b>flood</b> of people moving out of Florida: report. Sky Palma. Posted: October 30, 2023 | Last updated: October 30, 2023. Home&nbsp;..."|tag:google.com,2013:googlealerts/feed:1442347093322680924|https://www.msn.com/en-ca/money/finance-real-estate/insurance-crisis-sparks-flood-of-people-moving-out-of-florida-report/ar-AA1j6Cg9
2023-10-30T18:43:26Z|en|flood|all|Residents express anger at repeated <b>floods</b> in town - Yahoo News Canada|Hastings residents have spoken of their anger after a major <b>flood</b> damaged homes and businesses in their town again.|tag:google.com,2013:googlealerts/feed:4780385794638552086|https://ca.news.yahoo.com/residents-express-anger-repeated-floods-182626331.html
2023-10-30T18:12:16Z|en|flood|all|Tropical Storm Pilar heads toward El Salvador and is expected to bring heavy rain to Central America|Last Updated October 30, 2023 12:56 pm. SAN SALVADOR, El Salvador (AP) — Tropical Storm Pilar threatened to bring heavy rain and flash <b>flooding</b> to El&nbsp;...|tag:google.com,2013:googlealerts/feed:13756816812555939932|https://toronto.citynews.ca/2023/10/30/tropical-storm-pilar-heads-toward-el-salvador-and-is-expected-to-bring-heavy-rain-to-central-america/
